936,plarmouthj9,14/08/1788,64.43
891,mreedieja,21/09/1644,39.19
500,kgoodlattjb,24/09/1272,12.43
434,lorbinejc,27/03/1902,96.68
988,kcopejd,04/11/1000,77.85
692,rlemonje,18/10/1357,59.0
57,wbabonjf,03/04/1808,14.18
772,dsokalejg,28/05/1608,72.19
803,perwinjh,26/12/1025,47.09
279,jhardbattleji,19/05/1909,13.81
842,hkupkejj,09/05/1905,75.26
151,fbevingtonjk,25/03/1461,42.14
2,apostgatejl,24/05/1391,53.26
803,gkieltyjm,25/01/1933,95.59
487,spiercyjn,31/07/1224,34.42
826,hstirripjo,12/12/1204,21.55
642,xswainsonjp,24/04/1055,85.01
262,nkristoffersenjq,05/03/1735,59.8
969,aglasbeyjr,12/02/1176,68.78
941,rturmalljs,17/09/1358,65.28
422,cgrimmjt,19/03/1564,98.56
966,kalkerju,19/04/1263,77.36
538,cpriestjv,12/08/1216,74.24
110,ccrumptonjw,21/08/1101,30.51
405,eduferiejx,14/12/1341,91.69
378,ngresswelljy,04/09/1327,62.17
273,seringtonjz,08/01/1156,33.49
594,acrowleyk0,23/09/1946,4.69
407,klemmersk1,30/05/1580,68.49
227,aknightleyk2,08/10/1281,3.42
642,bpoagk3,28/12/1294,64.69
930,jlefeaverk4,10/12/1571,31.36
470,ldmitrievskik5,20/04/1609,5.13
891,vducarelk6,07/05/1819,31.2
537,kmoneyk7,28/12/1355,32.23
997,dlewisk8,05/07/1262,35.56
900,cpischelk9,22/02/1569,35.4
417,mhammantka,25/02/1305,68.67
20,felgeykb,30/09/2018,72.6
474,swillmettkc,01/06/1119,37.11
248,cdohrmannkd,26/08/1371,81.65
609,fcreboeke,10/02/1483,94.74
493,dyarwoodkf,10/07/1439,27.0
473,dmullisskg,28/08/1809,95.74
218,zfitchetkh,28/07/1757,23.62
375,syellowleeki,05/09/1844,94.6
939,osinkinsonkj,23/10/2007,42.33
515,wjellkk,29/10/1402,69.35
741,mmandifieldkl,10/04/1851,98.99
520,pshaplandkm,24/04/1372,68.73
581,cgarronkn,31/07/1736,35.37
155,nconneauko,03/04/1831,13.53
671,fkenwortheykp,22/03/1375,36.47
75,glongmaidkq,26/08/1534,34.97
518,gskoneskr,20/05/1884,17.35
148,kchilcottks,30/08/1771,85.9
769,wabbeykt,28/02/1669,80.66
717,wpomphreyku,22/12/1009,55.33
4,adeversonkv,01/01/1722,98.98
707,lmaymandkw,22/11/1786,80.94
9,tjaffakx,18/08/1120,2.45
542,rgumlyky,28/08/1904,50.76
407,dkemerkz,13/06/1314,38.01
791,pquyel0,06/02/1215,11.72
281,emoizerl1,22/03/1485,19.08
235,lmaystonl2,25/12/1043,25.91
14,sgofforthl3,18/02/1325,14.67
937,dbridgemanl4,26/11/1592,47.87
944,jdefrainel5,08/01/1186,4.31
796,gwilkisonl6,17/11/1527,99.62
795,idockseyl7,27/03/1820,75.37
256,cfilshinl8,27/12/1234,72.84
94,plongstaffl9,22/02/1525,88.14
477,ispincksla,27/05/1705,34.71
735,jmclanaghanlb,27/07/1004,99.69
935,ameddemmenlc,04/03/1909,82.92
800,jguynemerld,12/11/1797,54.5
789,tpearnele,10/07/1267,25.01
247,ghedlestonelf,15/05/1382,94.86
511,mdafterlg,17/07/1013,75.49
221,rvesquelh,06/05/1344,2.04
913,tcrantonli,16/06/1084,15.69
935,cfaylj,07/02/1899,21.74
933,bboshardlk,08/04/1991,25.11
309,gvarndallll,09/07/1726,43.04
909,hrontreelm,18/09/1881,3.94
264,fdowsonln,03/05/1280,30.03
248,bcicettilo,14/04/1420,17.12
849,kmynerlp,04/02/2016,11.82
839,czollnerlq,27/03/1824,40.87
518,moviselr,02/10/1487,69.12
44,jsteadels,18/08/1197,84.07
737,lsetteringtonlt,04/06/1401,57.05
125,crounsivalllu,28/09/1149,64.55
490,dfriskeylv,07/03/1151,76.33
576,delwelllw,12/04/1483,65.91
846,aleylx,29/01/1209,41.23
594,cpriggly,21/06/1212,15.69
713,wfernandeslz,28/06/1679,11.38
222,smccordm0,23/11/1341,29.85
462,vlusgdinm1,20/03/1532,81.37
349,ehamerm2,06/12/1275,26.44
801,gkarlolakm3,14/02/1439,49.74
579,kvakhoninm4,21/09/1385,91.41
808,sgerdingm5,06/03/1723,21.53
747,ljanousekm6,16/12/1934,22.76
386,mkulicm7,14/07/1493,71.93
466,vgerdesm8,20/08/1831,82.08
412,atuttlem9,23/03/1702,91.49
979,cbyerma,22/02/1665,19.07
471,nikinsmb,06/03/1242,45.61
924,rshentonmc,27/02/1131,38.75
366,fnavarremd,11/11/1501,94.91
936,aioriome,18/01/1055,15.8
751,awillingammf,11/04/1466,75.02
577,pwolveymg,10/04/1466,42.59
203,jfenwickmh,20/09/1673,64.9
251,fshawellmi,14/04/1033,37.5
219,mbensenmj,05/12/1329,98.11
112,gpratleymk,19/08/1659,28.41
412,jmcpartlinml,23/06/1989,84.71
844,jlowrymm,25/11/1908,93.83
246,jkondratowiczmn,03/08/1583,17.23
288,fcostonmo,23/07/1048,98.92
702,ihedaump,13/08/1616,94.51
677,htrowelmq,10/02/1604,87.41
602,mmaclicemr,13/10/1342,37.94
60,hoffieldms,12/05/1240,14.27
288,lbarkusmt,24/12/1547,40.07
585,gneisingmu,06/03/1165,27.38
858,jcallummv,15/06/1496,34.28
888,ghubatschmw,12/02/1381,20.95
229,rnelesmx,11/08/1894,89.88
418,iroxburghmy,12/06/1074,78.84
484,rmillhillmz,16/02/1235,46.31
499,npantingn0,16/01/1507,63.41
171,dpanimann1,13/09/1949,51.25
53,mmallowsn2,04/02/1074,12.99
855,nyaldenn3,18/11/1185,27.48
637,rdrinkhilln4,16/03/1189,26.27
751,rharstonn5,07/09/1067,74.22
995,hkitchingmann6,20/11/1673,6.15
952,skremern7,09/10/1609,35.26
612,aletteresen8,09/01/1679,59.43
905,dlearmondn9,16/03/1778,22.77
6,gbuttreyna,23/08/1782,9.51
425,ppaikenb,29/11/1599,50.35
825,nmacdiarmidnc,11/11/1547,68.4
905,tpeschmannnd,09/09/1225,71.03
273,wspradene,30/07/1420,73.3
716,pcromblehomenf,13/06/1151,12.73
509,keveringtonng,17/05/1874,91.03
511,ewykesnh,25/02/1536,55.7
42,ahumpheryni,16/07/1749,47.92
446,jmandersonnj,18/09/1214,32.98
990,foloughanenk,29/05/1484,33.22
605,efaccininl,26/10/1023,49.65
724,rkneenm,03/11/1263,16.55
867,cgothernn,13/07/1174,33.88
367,redgerleyno,03/02/1256,46.9
630,jnathonnp,15/07/1335,47.93
708,pyakobowitchnq,27/03/1084,99.89
102,pcheakenr,09/03/1045,8.1
865,fthorouggoodns,27/07/1538,92.15
719,ycleetonnt,06/07/1990,48.92
946,galpesnu,23/02/1058,7.93
855,oilewicznv,03/06/1262,85.71
60,mswyernw,13/04/1133,19.45
963,cmordenx,25/04/1667,50.41
962,pvenartny,13/03/1540,55.95
665,nwillcoxnz,05/02/1414,89.82
486,dterno0,06/11/1717,26.76
383,lricciardielloo1,08/11/1270,76.11
112,hnooneo2,06/10/1831,16.51
540,tzanioloo3,01/08/1535,12.29
681,aduello4,21/08/1790,86.27
954,dsuntero5,21/04/1988,73.53
21,rbollando6,15/10/1717,92.59
8,ntickelo7,18/07/1523,34.25
92,mricketo8,01/08/1441,53.9
498,nmccandlesso9,14/01/1772,99.95
118,dpynnoa,15/11/1687,20.42
79,fsumshonob,23/10/1933,30.32
842,svansonoc,26/03/1842,98.33
61,mdanaherod,04/04/1291,69.92
212,mmulcasteroe,14/05/1703,2.8
940,jstazikerof,27/02/1278,30.27
387,lsebleyog,25/09/1649,25.06
348,martzoh,27/05/1314,60.02
370,cplayleoi,20/04/1628,94.89
278,zpfertneroj,12/12/1130,12.89
877,gdecruzok,07/01/1237,23.9
173,bdrewittol,04/08/1450,53.31
559,cbarkworthom,15/11/1048,37.72
75,mshortenon,06/03/1489,13.16
724,udenysoo,19/10/1570,44.66
270,tdunksop,07/04/1616,52.58
799,sglencrosoq,28/05/2011,16.92
274,krankinor,22/11/1755,50.29
585,pjacklinos,23/07/1896,43.89
208,rhinstridgeot,05/12/1388,75.03
82,nagutterou,04/03/1755,14.98
130,ylimbertov,01/11/2000,22.34
907,zelveyow,05/11/1874,54.36
107,lrousox,14/03/1398,21.48
533,bsurgenoy,07/05/1786,12.79
696,caudsleyoz,12/03/1709,43.21
740,gyushmanovp0,14/05/1725,57.58
638,mmckilroep1,31/12/1752,83.93
309,fgohierp2,31/05/1193,67.39
980,fhuftonp3,29/09/1444,25.05
890,ocowderayp4,24/08/1883,51.81
863,jspellingp5,22/02/1483,21.17
223,clepagep6,15/02/1483,86.25
700,fteenanp7,29/09/1079,91.67
347,ecamachop8,07/09/1760,23.7
54,ffechniep9,23/01/1382,79.3
324,ptitmusspa,13/08/1744,91.92
130,hneljespb,13/03/1693,34.66
338,rmowsdellpc,20/03/1423,8.09
819,atribbeckpd,21/09/1356,4.63
244,kmeenype,25/06/1722,28.99
136,bguyerspf,12/09/1179,84.06
510,lgowardpg,25/10/1760,18.44
835,sbessomph,13/06/1290,88.46
486,flevispi,10/08/1376,38.75
893,ntillyerpj,05/04/1476,36.0
86,gclissellpk,21/07/1956,55.18
706,vlugtonpl,04/03/1197,71.69
583,gchipmanpm,31/07/1569,37.01
122,vklugelpn,18/01/1698,34.8
733,akaaspo,07/02/1933,4.01
755,mewbankpp,10/07/1038,75.62
393,massirattipq,29/07/1243,30.32
503,ubingallpr,01/11/1865,66.56
976,adikelinps,18/03/1645,80.49
208,bmolderpt,06/09/1387,92.21
825,fquenbypu,26/07/1317,86.88
781,hdumsdaypv,26/09/1779,24.13
940,cculloteypw,26/01/1939,46.8
474,awassonpx,21/11/1760,82.55
704,jvenmorepy,15/09/1993,10.49
683,dmousepz,11/07/1370,84.42
106,asamsinq0,09/06/1684,80.55
486,mjilesq1,01/07/1229,44.77
987,yarlettq2,28/04/1963,49.01
657,ntheodoreq3,21/02/1448,22.66
863,vandrivelq4,06/01/1600,5.79
487,ahallibertonq5,28/03/1548,43.96
294,cbrittenq6,15/09/1999,29.29
220,mblamphinq7,02/06/1510,94.6
210,qfallancheq8,18/04/1290,8.81
605,fridewoodq9,28/04/1907,99.79
982,ccradocqa,21/09/1248,29.14
667,egrassotqb,28/05/1554,34.74
632,kcoolqc,29/08/1826,20.12
149,loatenqd,13/08/1076,72.97
741,ghalmkinqe,07/02/1504,72.95
802,kchesneyqf,26/02/1490,42.53
63,bbridellqg,08/02/1993,11.67
809,motimonyqh,16/09/1216,17.99
557,rrzehorzqi,15/10/1290,25.5
972,whellcatqj,18/12/1103,58.94
233,hnequestqk,24/01/1098,35.34
659,dtanderql,02/05/1302,12.49
879,nshapcottqm,20/12/1907,10.67
734,dlangmaidqn,13/08/1138,91.36
221,jlowndesqo,30/01/1295,40.21
238,kstrathernqp,14/02/1716,66.87
873,pvialsqq,31/03/1066,22.23
806,lsomerledqr,11/10/1954,11.97
422,cgoingqs,16/03/1570,47.67
26,sjennickqt,03/04/1125,73.36
454,jbrotherhedqu,27/08/2016,34.34
962,bgirvinqv,15/08/1925,24.11
620,nriglesfordqw,02/08/1255,92.96
187,hughiniqx,20/07/1859,34.12
714,gtongeqy,13/02/1477,76.04
292,jmattussevichqz,06/11/1635,76.06
965,goutrightr0,01/04/1441,93.12
957,aharkusr1,28/05/1526,98.58
404,kparamanr2,18/11/1732,22.77
986,vchoulesr3,14/10/1370,45.7
328,acalabryr4,29/08/1583,70.7
910,jbannermanr5,20/02/1005,65.13
340,mferdinandr6,23/02/1348,13.78
115,cdaenr7,01/03/1787,43.14
142,rmckintoshr8,30/11/1170,35.15
284,crainerr9,24/06/1116,30.27
193,dbagleyra,09/01/1427,56.26
593,jhustonrb,11/07/1250,49.77
959,acroneenrc,10/11/1557,70.97
647,fbuzzard,09/02/1603,13.13
495,rinsealre,23/11/1324,73.67
884,rkerswillrf,20/02/1553,78.95
867,edaynterrg,24/09/1061,93.64
386,khaycraftrh,03/02/1787,53.34
101,earnaudonri,19/09/1461,71.69
581,hdullingrj,19/12/1210,77.27
284,kschollarrk,01/05/1807,70.2
161,meynaudrl,30/04/1065,9.67
864,vgapperrm,04/09/1106,96.66
776,lpharrowrn,26/07/1246,77.56
692,bmetheringhamro,24/03/1683,36.94
669,emathonrp,22/01/1140,77.26
307,aleckyrq,07/09/1344,22.97
993,sbanyardrr,10/11/1795,60.99
